id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17598099,Brunswick private room with ensuite bathroom,17335993,David,,Moreland,-37.76602967382606,144.9604068329262,Private room,68,1,1,2017-03-26,1,1,175
14614197,Beautiful room with own bathroom,90701370,Juan,,Moreland,-37.753065443683994,144.96286143284507,Private room,105,1,0,,,1,365
448025,Straw and Earth room in Eco home,2225077,Paul,,Moreland,-37.73689691546649,144.9329750496722,Private room,58,1,19,2016-03-10,0.46,4,323
17630890,Comfortable Studio apartment in trendy Brunswick,119897433,Steven,,Moreland,-37.77158222011998,144.96148086484328,Entire home/apt,94,3,0,,,1,25
16264219,Single Rm Guest House Brunswick PR3,14765754,Valeria,,Moreland,-37.771381145196116,144.97965242264715,Private room,47,10,0,,,34,365
2919196,Cozy 1 bed room ,14907710,Dominic,,Moreland,-37.70473606717127,144.92527943398383,Private room,55,3,0,,,1,89
4997514,BEAUTIFUL 4 BEDROOM HOME!,8968154,Ramona,,Moreland,-37.74686259501445,144.96293594599558,Entire home/apt,471,5,9,2017-02-12,0.35,2,319
13142842,Homey and Modern Brunswick living.,73276892,Sam,,Moreland,-37.7520073327769,144.93604006316963,Entire home/apt,90,2,1,2016-05-29,0.10,1,0
13871632,Your New Home in Brunswick- 4BRs+Netflix+2parkings,1410571,Vicky,,Moreland,-37.77976654982614,144.97698881414672,Entire home/apt,380,2,27,2017-03-26,3.82,4,141
10389900,Family Friendly Renovated Melbourne,6509241,Sarah,,Moreland,-37.73531961403028,144.95836993170636,Entire home/apt,125,5,2,2016-05-16,0.16,1,15
16059227,Bright + light room in the heart of Brunswick!,6744771,Sadia,,Moreland,-37.757991276976064,144.97291218880352,Private room,35,3,0,,,1,122
16222787,"Modern, light-filled abode in the heart of Coburg",78245184,Kirsty,,Moreland,-37.74705768944457,144.96562799464454,Entire home/apt,220,10,0,,,1,0
6916749,City caravan in lush location,15032710,Vanilla,,Moreland,-37.77678474843536,144.96738508611475,Entire home/apt,45,2,40,2016-10-02,1.93,1,0
232088,Melb 2  Bedrooms 2 Bathrms FULL LARGE  kitchen.,1214242,Mal,,Moreland,-37.71003134065742,144.95156971571865,Entire home/apt,79,2,9,2016-06-14,0.15,5,307
15928044,Cassa di relax,26441589,CaraJane,,Moreland,-37.741474311524755,144.93847004218853,Entire home/apt,92,4,1,2016-12-15,0.27,1,38
13158031,Twin/King bed in Renovated Brunswick Townhouse,73468308,Andrew,,Moreland,-37.76861045355241,144.96506804465824,Private room,69,2,24,2017-03-26,2.44,2,67
7079658,Come home to a warm and cosy place,31130373,Shuennie And Mike,,Moreland,-37.7661298515139,144.9690879790136,Private room,59,2,28,2016-11-12,1.59,1,348
13241405,Modern and spacious townhouse in Brunswick,658888,Hannah,,Moreland,-37.77234899566776,144.97026199930252,Entire home/apt,104,2,3,2017-03-13,0.32,1,0
6327191,"Arty, bright and spacious home",7766724,Annabel,,Moreland,-37.76751488895361,144.97454172657905,Private room,71,2,51,2017-03-04,2.26,1,353
16681912,"Spacious, sunlit private room (suits couple)",9912012,Nathan,,Moreland,-37.76407952794522,144.9634181650642,Private room,66,21,0,,,1,86
9866195,Cosy room in Brunswick apartment,14768681,Mark,,Moreland,-37.76434743382546,144.9679641885936,Private room,60,3,19,2016-12-03,1.24,1,337
8490005,Peaceful  Convenient  Brunswick,44714671,Alisa,,Moreland,-37.76546792750508,144.95039525401498,Entire home/apt,90,1,8,2016-09-17,0.47,1,337
15208259,Heart of Brunswick. Large Luxurious Victorian Room,55495802,Jacinta,,Moreland,-37.77270674873076,144.95979944840784,Private room,69,2,1,2017-01-17,0.39,5,90
16507839,"Private room, ensuite and comfy queen sized bed.",102013234,Melinda,,Moreland,-37.76140804772953,144.95881369725544,Private room,90,2,3,2017-03-11,1.20,1,151
12979514,Private Room in West Brunswick,42564953,Lyndes,,Moreland,-37.77387457035728,144.94845986443022,Private room,45,1,0,,,1,90
14325562,"Amazing apartment with pool, spa & gym near to CBD",46209561,Bren,,Moreland,-37.77852270015461,144.97719570145563,Entire home/apt,135,1,1,2016-08-07,0.13,1,0
16485804,Furnished QUEEN room near public train in N.Coburg,108244700,Harrison,,Moreland,-37.72864896328294,144.96248883164884,Private room,62,2,5,2017-02-02,1.88,2,145
17501617,The Emerald Palace,9023783,Shea,,Moreland,-37.769224552948614,144.9721305469807,Entire home/apt,149,2,1,2017-03-26,1,1,60
4296097,Cozy house with Two Thespians,10754471,Cherian,,Moreland,-37.740735481368304,144.95313124790775,Private room,41,2,33,2017-03-25,1.12,1,310
7769672,Perfect Inner City Getaway,3284708,Laura,,Moreland,-37.77285875875571,144.95891767931772,Entire home/apt,149,2,0,,,1,102
7900805,A private space with lots of room,7325078,Helen,,Moreland,-37.74894929411188,144.9284435320287,Private room,66,2,7,2015-12-04,0.37,1,63
4755207,Cute and comfy 3bdr family home ,7771772,Charmaine,,Moreland,-37.73845301977344,144.9805366081581,Entire home/apt,121,3,5,2015-07-06,0.19,1,0
15011041,Large private art-deco room w/ensuite,29894128,Colm,,Moreland,-37.75804771335982,144.95966155000622,Private room,80,2,3,2017-03-25,1.41,1,137
16617439,"Bright, Modern and Cozy Townhouse",40052288,Sam,,Moreland,-37.70587847435752,144.9543438067288,Private room,41,2,5,2017-02-25,1.90,1,32
13733872,True Melbourne life style in Lygon,75708230,Wonhee,,Moreland,-37.76591187004439,144.97230012046913,Private room,80,1,7,2017-03-04,1.15,1,364
16060352,Brunswick ambiance in parkland setting,3079121,Virginia,,Moreland,-37.759117834164485,144.96368230712767,Entire home/apt,100,2,11,2017-03-26,2.70,1,149
18026435,Architect Designed 3 level Apartment,1187984,Lichen,,Moreland,-37.77461403145981,144.9735924139463,Entire home/apt,235,5,0,,,1,45
17547937,Well lit renovated Bungalow in Coburg,34647652,Brook,,Moreland,-37.744928135943745,144.97824627091518,Private room,60,1,0,,,3,31
2756598,Right on Sydney Road!,1223139,Kavita,,Moreland,-37.766752372807304,144.96337184645864,Private room,50,2,6,2016-09-29,0.18,1,88
15423850,Unique Brunswick Studio Warehouse Apartment,194608,Michelle,,Moreland,-37.775478679987785,144.95404768883915,Entire home/apt,121,2,32,2017-04-02,6.40,1,167
7507936,Gorgeous house/room in Brunswick,39331924,Juan,,Moreland,-37.75935225341389,144.9593742698107,Private room,50,1,1,2016-04-26,0.09,1,364
11349823,Private room in awesome Brunswick,4354728,Troy,,Moreland,-37.768086144412,144.970835466666,Private room,56,3,18,2017-03-23,1.35,1,78
5850266,Happy home in heart of Brunswick!,2162193,Jamie,,Moreland,-37.76884242188943,144.96376231976146,Entire home/apt,121,60,0,,,1,210
14527381,The UBERFUNKCAVE,55839917,Michael,,Moreland,-37.769563686965746,144.96590280765415,Private room,62,2,2,2016-10-08,0.31,1,240
9640893,Breezy Brunswick Family Home,19133167,Bianca,,Moreland,-37.76030429129034,144.96654944746112,Entire home/apt,145,3,7,2017-01-01,0.46,1,0
14953369,Bright & spacious flat in East Brunswick,17531115,Lisa,,Moreland,-37.761937562679556,144.97973192890444,Entire home/apt,89,2,6,2017-04-01,0.94,1,95
16427953,A home in the heart of Brunswick,19099986,D,,Moreland,-37.758571119377585,144.9373156526619,Entire home/apt,110,1,10,2017-03-20,4.35,1,35
4318856,1BR apt Brunswick On Your Doorstep,19945667,Jessica,,Moreland,-37.77896313689123,144.96789813813865,Entire home/apt,121,2,30,2017-03-21,2.20,1,0
10793149,Brunswick Converted Cafe Studio,8982010,Melanie And Stephen,,Moreland,-37.768662940112584,144.9808307809083,Entire home/apt,94,1,45,2017-04-01,3.47,1,355
9806945,Best location in Brunswick! Large apartment.,26380472,Jeff,,Moreland,-37.773303225929666,144.9602143348336,Entire home/apt,114,1,4,2017-03-11,2.31,1,15
11578339,Cool Digs,50420223,Brad,,Moreland,-37.774241804374185,144.96625869003614,Entire home/apt,90,2,29,2017-03-28,2.25,1,340
4697070,Room in Brunswick,24095029,Camila,,Moreland,-37.76078150861644,144.9587363127747,Private room,41,2,19,2016-11-20,0.72,1,294
8231998,Easy access to city & airport,42822679,Helen,,Moreland,-37.70470343458192,144.93199883637865,Private room,55,4,32,2017-01-25,1.82,4,288
4760737,Brunswick Terrace House,23718480,Sam,,Moreland,-37.77000840439949,144.96476719768435,Entire home/apt,110,5,2,2015-01-10,0.07,1,0
13021381,"Quiet, leafy, close to city/airport",71898699,Laura (& Les),,Moreland,-37.748632486600926,144.9296405028116,Private room,52,2,57,2017-03-27,5.39,1,311
5195601,Airy urban apartment in older house,23637178,Kristin,,Moreland,-37.76331911994455,144.9636304086533,Entire home/apt,121,2,111,2017-03-30,4.43,1,148
18027429,Private bedroom in 2 level apartment. Location!!,101163465,Louise,,Moreland,-37.7735427328186,144.9526342482924,Private room,55,2,0,,,1,54
16459013,Private room in trendy Brunswick,3591237,Blake,,Moreland,-37.76571956880651,144.9578333971585,Private room,69,2,1,2017-02-23,0.75,1,179
16358614,Big room in spacious Brunswick house,11584610,Huw & Waitohi,,Moreland,-37.77473815617484,144.96984958479862,Private room,80,7,2,2017-03-09,0.95,1,82
4662575,1 Bedroom apartment Brunswick East,4850256,Kerrilee,,Moreland,-37.77553632455291,144.97800487524674,Entire home/apt,55,14,0,,,1,0
10525961,Stylish 2 bed apartment in Coburg,11166660,Lou,,Moreland,-37.73673642399841,144.96400322103992,Entire home/apt,100,3,2,2016-02-17,0.14,3,0
16356439,Modern room in heart of Brunswick,10471402,Sheldon,,Moreland,-37.76232584154593,144.96182442107298,Private room,66,2,0,,,2,74
16459118,Cosy & Modern furnished apartment,36515332,洁,,Moreland,-37.77357230870901,144.95345457757105,Private room,38,1,1,2017-02-15,0.63,1,306
3284271,"Bright, peaceful, clean bedroom",6400185,Sara,,Moreland,-37.76325171349798,144.97034708204407,Private room,35,7,0,,,1,38
16919738,Leafy Suburban retreat 20 mins to CBD,112999490,Mark,,Moreland,-37.74869803325214,144.92936072817326,Private room,69,1,1,2017-02-26,0.81,1,91
13282708,Bright+Airy+Trendy+Cool Apt in Brunswick,1918429,Joshua,,Moreland,-37.760909037583914,144.96574618769068,Entire home/apt,121,1,0,,,1,0
16264423,Single Rm Guest House Brunswick PR5,14765754,Valeria,,Moreland,-37.77098824333669,144.97977095856447,Private room,47,10,0,,,34,365
11644182,Room for share,59829186,Zanwen,,Moreland,-37.71487845322001,144.90589428570624,Shared room,30,1,0,,,1,0
16885264,Beautiful designer home in Brunswick,14829276,Natalie,,Moreland,-37.765361425161466,144.9634166957376,Entire home/apt,290,5,2,2017-03-21,2,1,45
5435294,Escape in Brunswick WiFi & rooftop3,1533260,Ryan,,Moreland,-37.77881846624784,144.97737709732638,Private room,100,1,17,2017-03-10,0.68,9,311
10793712,THE CORNER HOUSE - heritage luxury,55858897,Anj,,Moreland,-37.73724319306819,144.96111623660587,Entire home/apt,204,1,49,2017-03-25,3.96,1,277
16264522,Single Rm Guest House Brunswick PR7,14765754,Valeria,,Moreland,-37.7727657272999,144.9801478995699,Private room,47,10,0,,,34,365
16328274,Furnished bedroom-great house/location (Brunswick),106876659,Alexander,,Moreland,-37.76762523299288,144.95735936811525,Private room,43,7,2,2017-02-19,0.95,1,337
15244840,Amazing apartment in the heart of Brunswick East,65197139,Bess,,Moreland,-37.777433306145724,144.97134313554594,Entire home/apt,117,2,5,2017-02-25,2.42,1,245
17213069,Dog friendly in cool Brunswick East,11081985,Bianca,,Moreland,-37.77190425328034,144.97642845238838,Entire home/apt,100,1,0,,,1,64
16264584,Single Rm Guest House Brunswick PR8,14765754,Valeria,,Moreland,-37.77097952012707,144.9811144485649,Private room,47,1,0,,,34,365
9741975,Bedroom with doors to small balcony,15589689,Yolanda,,Moreland,-37.739127898697845,144.96057852191046,Private room,55,1,9,2016-11-23,0.62,1,359
2567562,Permaculture Paradise,7491062,Fuchsia,,Moreland,-37.73236089644373,144.93880117497724,Private room,25,1,23,2017-03-19,0.62,1,360
2479306,MELB  AUST APARTMENT with BIG KITCHEN,1214242,Mal,,Moreland,-37.71092621727551,144.95097439529715,Entire home/apt,69,2,6,2016-09-09,0.21,5,325
15255655,Clean and tidy room. 200m from train station,97026468,Tim,,Moreland,-37.71650198006074,144.9210332494564,Private room,39,3,4,2017-03-28,2.93,1,171
5582222,"Lovely central, light-filled apartment",28943958,Amanda,,Moreland,-37.77151405194548,144.9597026039121,Entire home/apt,121,2,6,2017-01-28,1.15,1,0
12658362,"City views, large balcony, bbq",50546052,Stu,,Moreland,-37.76199354149488,144.96219366424504,Private room,85,1,0,,,1,0
16260720,Be the first! 8-16 April 2017.,13837550,Christina,,Moreland,-37.71084680961443,144.91280032441878,Private room,41,2,0,,,1,68
4664739,Beautiful renovated family home,24136671,David,,Moreland,-37.74815497975741,144.9650314807796,Entire home/apt,100,4,7,2016-09-10,0.25,1,0
861920,Position Perfect - City Views,913736,Danielle & Ruth,,Moreland,-37.76592158045684,144.97004152533788,Entire home/apt,204,3,13,2016-11-13,0.29,12,347
2004528,"StayCentral in Brunswick-Parkville; hospitals, CBD",4177728,Chris,,Moreland,-37.77696647689171,144.9608195527913,Entire home/apt,236,3,3,2016-11-10,0.08,14,357
16100823,Nice bedroom,104938903,Garry,,Moreland,-37.76162552544623,144.94342463052047,Private room,50,1,5,2017-03-23,4.69,1,170
4424795,1BD apartment in great location,22970518,Kerry,,Moreland,-37.767478314246915,144.95944927084227,Entire home/apt,100,2,61,2017-03-15,2.07,1,164
16264671,Single Rm Guest House Brunswick PR9,14765754,Valeria,,Moreland,-37.77059653378529,144.98121973336524,Private room,47,10,1,2017-01-30,0.47,34,365
16260878,Single Rm Guest House Brunswick CR1,14765754,Valeria,,Moreland,-37.76548435277448,144.96885636847693,Private room,50,10,0,,,34,365
16274470,Rustic oasis in the city,34849737,Gillian,,Moreland,-37.727484287422726,144.92416332654315,Entire home/apt,100,2,0,,,1,0
9117488,Relaxing room in a cosy house!,47508588,Nadin,,Moreland,-37.74734264015365,144.97029085356743,Private room,38,20,0,,,1,0
6264439,"Beautiful, warm, relaxed, huge home! :)",23722344,Rebecca,,Moreland,-37.764246863489575,144.95456286356313,Private room,59,3,1,2017-02-17,0.65,1,24
10952505,Brand new en-suite room in Brunwick,15953545,Jackson,,Moreland,-37.77200456557483,144.97617673489412,Private room,75,2,0,,,1,0
16691953,Spacious room in a light and cosy Brunswick home,10376425,Bill & Lizzie,,Moreland,-37.77266189710831,144.95298181351512,Private room,60,1,5,2017-04-01,2.11,1,79
16592405,Sunlit Room on Sydney Road,15006114,Evie,,Moreland,-37.74775991347528,144.96629448497296,Private room,35,1,1,2017-02-17,0.65,1,0
11021852,"Convenient, quiet and modern space",57193062,Daniel,,Moreland,-37.765139841520856,144.97722010757278,Private room,54,2,3,2016-03-29,0.22,1,0
8459927,"Light, spacious apartment",13760417,Joanne,,Moreland,-37.77290858431493,144.96238477720698,Entire home/apt,140,1,17,2017-03-11,0.98,1,18
1061312,Melb PRIV apartment.  Share kitchen,1214242,Mal,,Moreland,-37.71062102023143,144.95095214286243,Entire home/apt,59,2,5,2016-09-13,0.12,5,330
17766095,Private room with lockable entrance,9208558,Elaine,,Moreland,-37.756329903877166,144.97782490325747,Private room,58,2,0,,,1,258
4501051,Big Bright Brunswick Sub Penthouse,19616556,Sid,,Moreland,-37.764756442064034,144.96261616152472,Private room,75,2,36,2017-02-17,1.25,1,339
17929955,Moore Doore,6285013,Agatha,,Moreland,-37.754126022435344,144.96925614831918,Private room,20,5,0,,,1,10
18008140,"Relaxed, sunny cottage in inner-city Brunswick",41450885,Yolanda,,Moreland,-37.76996487758619,144.96588649776717,Private room,85,1,0,,,1,64
8242509,Bright Brunswick East Apartment,43467840,Nick,,Moreland,-37.777885986118655,144.96783265925177,Entire home/apt,110,25,1,2016-02-10,0.07,1,0
5740332,Contemporary Brunswick apartment,10471402,Sheldon,,Moreland,-37.76254993266377,144.96185922642252,Entire home/apt,201,2,0,,,2,74
6544802,Lovely room within villa in trendy Brunswick,27880738,Katie,,Moreland,-37.76532103704579,144.96882001739394,Private room,35,1,5,2017-01-19,0.28,1,199
16261114,Single Rm Guest House Brunswick CR4,14765754,Valeria,,Moreland,-37.76490111668243,144.96887565653768,Private room,50,10,0,,,34,365
14555820,Cozy home with own bathroom and breakfast!,3133591,Kerrie,,Moreland,-37.77272973711282,144.97275575349664,Private room,80,1,22,2017-03-26,3.10,1,278
16607601,Great price in the heart of Brunswick,109589758,Kate,,Moreland,-37.7668361648752,144.9693084064232,Private room,56,1,10,2017-03-26,4.69,1,30
4696092,Gorgeous Family House Close to City,24278290,Eduardo,,Moreland,-37.774658114385645,144.95391366122362,Entire home/apt,299,6,5,2016-04-30,0.18,1,5
14129015,"Ideal for Groups! Sydney Rd, Central to Everything",55495802,Jacinta,,Moreland,-37.77443469415735,144.95961683441988,Entire home/apt,400,1,15,2017-03-25,2.51,5,342
9468219,Cute Victorian Home,45555095,Michelle,,Moreland,-37.76694708513653,144.96350652412212,Entire home/apt,160,2,58,2017-02-18,3.70,3,61
9925764,Bright Single Bedroom,26145322,Yanyu,,Moreland,-37.77395243314286,144.95353073793072,Private room,25,4,1,2016-01-02,0.07,1,0
3878601,Cosy East Brunswick Cottage ,15503498,Michelle,,Moreland,-37.76600221700384,144.97992756753803,Entire home/apt,220,2,15,2017-03-25,0.57,2,362
16084634,Inner city family home,1139379,Carol,,Moreland,-37.773583302854995,144.9797457710125,Entire home/apt,220,7,0,,,1,0
17227175,Charming Townhouse in Brunswick,74374957,Barb,,Moreland,-37.773270483811565,144.96656309233052,Private room,60,1,3,2017-03-21,2.25,1,173
1732959,The Barkly,8904450,Vicki,,Moreland,-37.77656486622271,144.9671199088673,Entire home/apt,199,2,55,2017-03-26,1.34,1,337
14790366,Tintin Apartment - Your Own Ensuite Bathroom,516797,Angela,,Moreland,-37.76473575816932,144.97317972937157,Private room,66,1,3,2016-10-09,0.48,1,337
15773414,Experience the Bohemian dream,23326481,Toni,,Moreland,-37.77053965592098,144.9778734238748,Private room,80,3,4,2017-03-29,0.83,1,348
4759690," Convenience, Comfort & Charm..",24558299,Nancy,,Moreland,-37.77454290842303,144.961888680473,Entire home/apt,145,4,10,2017-03-25,0.38,1,365
862363,Position Perfect - Balcony Views,913736,Danielle & Ruth,,Moreland,-37.766063026869446,144.96995458179293,Entire home/apt,204,7,26,2015-06-21,0.51,12,354
16264985,Single Rm GuestHouse Brunswick BR11,14765754,Valeria,,Moreland,-37.76612220264001,144.9664236971354,Private room,52,14,0,,,34,365
14033113,Perfect mix of Old and New,51279290,Brendan,,Moreland,-37.77265191901898,144.95035476663648,Entire home/apt,258,2,1,2016-11-11,0.21,1,0
12593367,Beautiful house with garden,51473254,Elspeth,,Moreland,-37.76107571739325,144.95899714131193,Private room,35,2,0,,,1,184
3460399,Friendly house with Vintage Style,17140504,Annemarie,,Moreland,-37.76295568001106,144.96560159542477,Private room,60,5,53,2017-02-13,1.84,1,136
16887624,Melbourne Family Home opposite Park,1431111,Louise,,Moreland,-37.75638223109619,144.94547052617483,Entire home/apt,169,3,0,,,1,46
12720188,Enjoy your private room w/ Ensuite,68631628,Kammi,,Moreland,-37.75987557862412,144.95945782751343,Private room,94,1,24,2017-02-18,2.15,1,358
7776490,Sunny spacious double room,40477746,Kylie,,Moreland,-37.75611290634556,144.95354508974097,Private room,55,3,1,2015-10-10,0.06,1,0
